Age	L	M	S	P01	P1	P3	P5	P10	P15	P25	P50	P75	P85	P90	P95	P97	P99	P999
937	-0.213	7.7811	0.21015	4.235	4.887	5.324	5.574	5.988	6.289	6.767	7.781	8.986	9.725	10.268	11.142	11.759	13.039	15.653
938	-0.2132	7.7814	0.21019	4.235	4.887	5.324	5.574	5.988	6.289	6.767	7.781	8.986	9.726	10.269	11.144	11.76	13.041	15.656
939	-0.2133	7.7818	0.21022	4.235	4.887	5.324	5.574	5.988	6.289	6.767	7.782	8.987	9.727	10.27	11.145	11.762	13.043	15.659
940	-0.2134	7.7821	0.21026	4.235	4.887	5.324	5.574	5.988	6.289	6.767	7.782	8.988	9.728	10.271	11.146	11.763	13.045	15.663
941	-0.2136	7.7824	0.2103	4.235	4.887	5.324	5.574	5.988	6.289	6.767	7.782	8.988	9.729	10.272	11.148	11.765	13.047	15.666
942	-0.2137	7.7827	0.21033	4.235	4.887	5.324	5.574	5.988	6.289	6.768	7.783	8.989	9.729	10.273	11.149	11.766	13.049	15.669
943	-0.2138	7.7831	0.21037	4.234	4.887	5.324	5.574	5.988	6.289	6.768	7.783	8.989	9.73	10.274	11.15	11.768	13.051	15.672
944	-0.214	7.7834	0.21041	4.234	4.887	5.323	5.574	5.988	6.289	6.768	7.783	8.99	9.731	10.275	11.151	11.769	13.054	15.676
945	-0.2141	7.7837	0.21044	4.234	4.886	5.323	5.574	5.988	6.289	6.768	7.784	8.991	9.732	10.276	11.153	11.771	13.055	15.679
946	-0.2142	7.784	0.21048	4.234	4.886	5.323	5.574	5.988	6.289	6.768	7.784	8.991	9.733	10.277	11.154	11.772	13.057	15.682
947	-0.2144	7.7843	0.21052	4.234	4.886	5.323	5.574	5.988	6.289	6.768	7.784	8.992	9.733	10.278	11.155	11.774	13.06	15.686
948	-0.2145	7.7846	0.21055	4.234	4.886	5.323	5.574	5.988	6.289	6.768	7.785	8.992	9.734	10.279	11.156	11.775	13.061	15.688
949	-0.2147	7.7849	0.21059	4.234	4.886	5.323	5.574	5.988	6.29	6.768	7.785	8.993	9.735	10.28	11.158	11.777	13.063	15.692
950	-0.2148	7.7852	0.21063	4.233	4.886	5.323	5.574	5.988	6.29	6.769	7.785	8.994	9.736	10.281	11.159	11.778	13.065	15.695
951	-0.2149	7.7856	0.21067	4.233	4.886	5.323	5.574	5.988	6.29	6.769	7.786	8.994	9.737	10.282	11.16	11.78	13.068	15.699
952	-0.2151	7.7859	0.2107	4.233	4.886	5.323	5.574	5.989	6.29	6.769	7.786	8.995	9.738	10.283	11.162	11.781	13.07	15.702
953	-0.2152	7.7862	0.21074	4.233	4.886	5.323	5.574	5.988	6.29	6.769	7.786	8.995	9.738	10.284	11.163	11.783	13.072	15.705
954	-0.2153	7.7865	0.21078	4.233	4.885	5.323	5.573	5.988	6.29	6.769	7.787	8.996	9.739	10.285	11.164	11.784	13.074	15.708
955	-0.2155	7.7867	0.21081	4.233	4.885	5.323	5.573	5.988	6.29	6.769	7.787	8.996	9.74	10.286	11.165	11.786	13.075	15.711
956	-0.2156	7.787	0.21085	4.232	4.885	5.322	5.573	5.988	6.29	6.769	7.787	8.997	9.741	10.287	11.167	11.787	13.077	15.715
957	-0.2157	7.7873	0.21089	4.232	4.885	5.322	5.573	5.988	6.29	6.769	7.787	8.998	9.741	10.288	11.168	11.789	13.08	15.718
958	-0.2159	7.7876	0.21093	4.232	4.885	5.322	5.573	5.988	6.29	6.769	7.788	8.998	9.742	10.289	11.169	11.79	13.082	15.722
959	-0.216	7.7879	0.21096	4.232	4.885	5.322	5.573	5.988	6.29	6.769	7.788	8.999	9.743	10.29	11.17	11.792	13.083	15.724
960	-0.2161	7.7882	0.211	4.232	4.885	5.322	5.573	5.988	6.29	6.77	7.788	8.999	9.744	10.291	11.172	11.793	13.085	15.728
961	-0.2163	7.7885	0.21104	4.232	4.884	5.322	5.573	5.988	6.29	6.77	7.789	9	9.745	10.292	11.173	11.795	13.088	15.731
962	-0.2164	7.7888	0.21108	4.231	4.884	5.322	5.573	5.988	6.29	6.77	7.789	9.001	9.745	10.293	11.174	11.796	13.09	15.735
963	-0.2166	7.789	0.21111	4.231	4.884	5.322	5.573	5.988	6.29	6.77	7.789	9.001	9.746	10.293	11.175	11.797	13.091	15.737
964	-0.2167	7.7893	0.21115	4.231	4.884	5.322	5.573	5.988	6.29	6.77	7.789	9.002	9.747	10.294	11.177	11.799	13.094	15.741
965	-0.2168	7.7896	0.21119	4.231	4.884	5.322	5.573	5.988	6.29	6.77	7.79	9.002	9.748	10.295	11.178	11.801	13.096	15.744
966	-0.217	7.7899	0.21123	4.231	4.884	5.321	5.573	5.988	6.29	6.77	7.79	9.003	9.749	10.297	11.179	11.802	13.098	15.748
967	-0.2171	7.7901	0.21126	4.231	4.884	5.321	5.573	5.988	6.29	6.77	7.79	9.003	9.749	10.297	11.18	11.803	13.099	15.75
968	-0.2172	7.7904	0.2113	4.23	4.883	5.321	5.572	5.988	6.29	6.77	7.79	9.004	9.75	10.298	11.182	11.805	13.101	15.754
969	-0.2174	7.7907	0.21134	4.23	4.883	5.321	5.572	5.988	6.29	6.77	7.791	9.005	9.751	10.299	11.183	11.806	13.104	15.757
970	-0.2175	7.791	0.21138	4.23	4.883	5.321	5.572	5.988	6.29	6.77	7.791	9.005	9.752	10.3	11.184	11.808	13.106	15.761
971	-0.2176	7.7912	0.21141	4.23	4.883	5.321	5.572	5.988	6.29	6.77	7.791	9.006	9.752	10.301	11.185	11.809	13.107	15.763
972	-0.2178	7.7915	0.21145	4.23	4.883	5.321	5.572	5.988	6.29	6.771	7.792	9.006	9.753	10.302	11.187	11.811	13.11	15.767
973	-0.2179	7.7917	0.21149	4.229	4.883	5.321	5.572	5.988	6.29	6.771	7.792	9.007	9.754	10.303	11.188	11.812	13.111	15.77
974	-0.218	7.792	0.21153	4.229	4.882	5.321	5.572	5.988	6.29	6.771	7.792	9.007	9.755	10.304	11.189	11.814	13.113	15.773
975	-0.2182	7.7923	0.21157	4.229	4.882	5.32	5.572	5.988	6.29	6.771	7.792	9.008	9.756	10.305	11.19	11.815	13.116	15.777
976	-0.2183	7.7925	0.2116	4.229	4.882	5.32	5.572	5.988	6.29	6.771	7.793	9.008	9.756	10.306	11.191	11.816	13.117	15.779
977	-0.2184	7.7928	0.21164	4.229	4.882	5.32	5.572	5.988	6.29	6.771	7.793	9.009	9.757	10.307	11.193	11.818	13.119	15.783
978	-0.2186	7.793	0.21168	4.228	4.882	5.32	5.571	5.988	6.29	6.771	7.793	9.009	9.758	10.308	11.194	11.82	13.121	15.786
979	-0.2187	7.7933	0.21172	4.228	4.882	5.32	5.571	5.988	6.29	6.771	7.793	9.01	9.758	10.309	11.195	11.821	13.123	15.789
980	-0.2188	7.7935	0.21175	4.228	4.882	5.32	5.571	5.987	6.29	6.771	7.794	9.011	9.759	10.309	11.196	11.822	13.125	15.792
981	-0.219	7.7937	0.21179	4.228	4.881	5.32	5.571	5.987	6.29	6.771	7.794	9.011	9.76	10.31	11.197	11.824	13.127	15.796
982	-0.2191	7.794	0.21183	4.228	4.881	5.32	5.571	5.987	6.29	6.771	7.794	9.012	9.761	10.311	11.199	11.825	13.129	15.799
983	-0.2192	7.7942	0.21187	4.227	4.881	5.319	5.571	5.987	6.29	6.771	7.794	9.012	9.761	10.312	11.2	11.827	13.131	15.802
984	-0.2194	7.7945	0.21191	4.227	4.881	5.319	5.571	5.987	6.29	6.771	7.795	9.013	9.762	10.313	11.201	11.828	13.133	15.806
985	-0.2195	7.7947	0.21195	4.227	4.881	5.319	5.571	5.987	6.29	6.771	7.795	9.013	9.763	10.314	11.202	11.83	13.135	15.809
986	-0.2196	7.7949	0.21198	4.227	4.881	5.319	5.571	5.987	6.29	6.771	7.795	9.014	9.763	10.315	11.203	11.831	13.137	15.811
987	-0.2198	7.7952	0.21202	4.227	4.88	5.319	5.571	5.987	6.29	6.771	7.795	9.014	9.764	10.316	11.205	11.832	13.139	15.815
988	-0.2199	7.7954	0.21206	4.226	4.88	5.319	5.57	5.987	6.29	6.771	7.795	9.015	9.765	10.317	11.206	11.834	13.141	15.818
989	-0.22	7.7956	0.2121	4.226	4.88	5.318	5.57	5.987	6.29	6.771	7.796	9.015	9.766	10.318	11.207	11.835	13.143	15.821
990	-0.2202	7.7959	0.21214	4.226	4.88	5.318	5.57	5.987	6.29	6.771	7.796	9.016	9.767	10.319	11.208	11.837	13.145	15.825
991	-0.2203	7.7961	0.21217	4.226	4.88	5.318	5.57	5.987	6.29	6.772	7.796	9.016	9.767	10.319	11.209	11.838	13.147	15.827
992	-0.2204	7.7963	0.21221	4.226	4.879	5.318	5.57	5.987	6.289	6.772	7.796	9.017	9.768	10.32	11.211	11.839	13.148	15.831
993	-0.2206	7.7965	0.21225	4.225	4.879	5.318	5.57	5.987	6.289	6.772	7.797	9.017	9.769	10.321	11.212	11.841	13.151	15.834
994	-0.2207	7.7967	0.21229	4.225	4.879	5.318	5.57	5.986	6.289	6.772	7.797	9.018	9.769	10.322	11.213	11.842	13.152	15.837
995	-0.2208	7.797	0.21233	4.225	4.879	5.318	5.569	5.986	6.289	6.772	7.797	9.018	9.77	10.323	11.214	11.844	13.154	15.841
996	-0.2209	7.7972	0.21237	4.225	4.879	5.317	5.569	5.986	6.289	6.772	7.797	9.019	9.771	10.324	11.215	11.845	13.156	15.844
997	-0.2211	7.7974	0.21241	4.224	4.878	5.317	5.569	5.986	6.289	6.772	7.797	9.019	9.772	10.325	11.217	11.847	13.158	15.847
998	-0.2212	7.7976	0.21244	4.224	4.878	5.317	5.569	5.986	6.289	6.772	7.798	9.02	9.772	10.325	11.218	11.848	13.16	15.85
999	-0.2213	7.7978	0.21248	4.224	4.878	5.317	5.569	5.986	6.289	6.772	7.798	9.02	9.773	10.326	11.219	11.849	13.162	15.853
1000	-0.2215	7.798	0.21252	4.224	4.878	5.317	5.569	5.986	6.289	6.772	7.798	9.021	9.774	10.327	11.22	11.851	13.164	15.856
1001	-0.2216	7.7982	0.21256	4.223	4.878	5.317	5.569	5.986	6.289	6.772	7.798	9.021	9.774	10.328	11.221	11.852	13.166	15.86
1002	-0.2217	7.7984	0.2126	4.223	4.877	5.316	5.568	5.986	6.289	6.772	7.798	9.022	9.775	10.329	11.222	11.853	13.168	15.863
1003	-0.2219	7.7986	0.21264	4.223	4.877	5.316	5.568	5.986	6.289	6.772	7.799	9.022	9.776	10.33	11.224	11.855	13.17	15.866
1004	-0.222	7.7988	0.21268	4.223	4.877	5.316	5.568	5.985	6.289	6.772	7.799	9.023	9.776	10.331	11.225	11.856	13.172	15.869
1005	-0.2221	7.799	0.21272	4.222	4.877	5.316	5.568	5.985	6.289	6.772	7.799	9.023	9.777	10.332	11.226	11.858	13.174	15.872
1006	-0.2223	7.7992	0.21275	4.222	4.877	5.316	5.568	5.985	6.289	6.772	7.799	9.024	9.778	10.332	11.227	11.859	13.175	15.875
1007	-0.2224	7.7994	0.21279	4.222	4.876	5.316	5.568	5.985	6.289	6.772	7.799	9.024	9.778	10.333	11.228	11.86	13.177	15.879
1008	-0.2225	7.7996	0.21283	4.222	4.876	5.315	5.568	5.985	6.289	6.772	7.8	9.025	9.779	10.334	11.229	11.862	13.179	15.882
1009	-0.2227	7.7998	0.21287	4.222	4.876	5.315	5.567	5.985	6.288	6.772	7.8	9.025	9.78	10.335	11.231	11.863	13.181	15.885
1010	-0.2228	7.8	0.21291	4.221	4.876	5.315	5.567	5.985	6.288	6.772	7.8	9.026	9.781	10.336	11.232	11.865	13.183	15.888
1011	-0.2229	7.8002	0.21295	4.221	4.876	5.315	5.567	5.985	6.288	6.772	7.8	9.026	9.781	10.337	11.233	11.866	13.185	15.892
1012	-0.223	7.8004	0.21299	4.221	4.875	5.315	5.567	5.985	6.288	6.772	7.8	9.027	9.782	10.338	11.234	11.867	13.187	15.895
1013	-0.2232	7.8005	0.21303	4.221	4.875	5.314	5.567	5.985	6.288	6.772	7.801	9.027	9.783	10.338	11.235	11.869	13.189	15.898
1014	-0.2233	7.8007	0.21307	4.22	4.875	5.314	5.567	5.984	6.288	6.772	7.801	9.028	9.783	10.339	11.236	11.87	13.191	15.901
1015	-0.2234	7.8009	0.21311	4.22	4.875	5.314	5.566	5.984	6.288	6.772	7.801	9.028	9.784	10.34	11.238	11.872	13.193	15.904
1016	-0.2236	7.8011	0.21315	4.22	4.874	5.314	5.566	5.984	6.288	6.772	7.801	9.029	9.785	10.341	11.239	11.873	13.195	15.908
1017	-0.2237	7.8012	0.21319	4.22	4.874	5.314	5.566	5.984	6.288	6.772	7.801	9.029	9.785	10.342	11.24	11.874	13.197	15.911
1018	-0.2238	7.8014	0.21322	4.219	4.874	5.314	5.566	5.984	6.288	6.772	7.801	9.029	9.786	10.343	11.241	11.875	13.198	15.913
1019	-0.224	7.8016	0.21326	4.219	4.874	5.313	5.566	5.984	6.288	6.772	7.802	9.03	9.787	10.343	11.242	11.877	13.2	15.917
1020	-0.2241	7.8018	0.2133	4.219	4.874	5.313	5.566	5.984	6.288	6.772	7.802	9.03	9.787	10.344	11.243	11.878	13.202	15.92
1021	-0.2242	7.8019	0.21334	4.219	4.873	5.313	5.565	5.984	6.287	6.772	7.802	9.031	9.788	10.345	11.244	11.88	13.204	15.923
1022	-0.2243	7.8021	0.21338	4.218	4.873	5.313	5.565	5.983	6.287	6.772	7.802	9.031	9.789	10.346	11.245	11.881	13.206	15.926
1023	-0.2245	7.8022	0.21342	4.218	4.873	5.313	5.565	5.983	6.287	6.772	7.802	9.032	9.789	10.347	11.246	11.882	13.208	15.93
1024	-0.2246	7.8024	0.21346	4.218	4.873	5.312	5.565	5.983	6.287	6.772	7.802	9.032	9.79	10.348	11.248	11.884	13.21	15.933
1025	-0.2247	7.8026	0.2135	4.218	4.872	5.312	5.565	5.983	6.287	6.772	7.803	9.033	9.791	10.348	11.249	11.885	13.212	15.936
1026	-0.2249	7.8027	0.21354	4.217	4.872	5.312	5.565	5.983	6.287	6.772	7.803	9.033	9.791	10.349	11.25	11.887	13.214	15.939
1027	-0.225	7.8029	0.21358	4.217	4.872	5.312	5.564	5.983	6.287	6.772	7.803	9.033	9.792	10.35	11.251	11.888	13.216	15.942
1028	-0.2251	7.803	0.21362	4.217	4.872	5.312	5.564	5.983	6.287	6.771	7.803	9.034	9.793	10.351	11.252	11.889	13.217	15.945
1029	-0.2252	7.8032	0.21366	4.216	4.871	5.311	5.564	5.982	6.287	6.771	7.803	9.034	9.793	10.352	11.253	11.891	13.219	15.948
1030	-0.2254	7.8033	0.2137	4.216	4.871	5.311	5.564	5.982	6.287	6.771	7.803	9.035	9.794	10.353	11.254	11.892	13.221	15.952
1031	-0.2255	7.8035	0.21374	4.216	4.871	5.311	5.564	5.982	6.286	6.771	7.804	9.035	9.795	10.353	11.256	11.893	13.223	15.955
1032	-0.2256	7.8036	0.21378	4.216	4.871	5.311	5.563	5.982	6.286	6.771	7.804	9.036	9.795	10.354	11.257	11.895	13.225	15.958
1033	-0.2258	7.8038	0.21382	4.215	4.87	5.31	5.563	5.982	6.286	6.771	7.804	9.036	9.796	10.355	11.258	11.896	13.227	15.962
1034	-0.2259	7.8039	0.21386	4.215	4.87	5.31	5.563	5.982	6.286	6.771	7.804	9.037	9.796	10.356	11.259	11.897	13.229	15.964
1035	-0.226	7.804	0.2139	4.215	4.87	5.31	5.563	5.981	6.286	6.771	7.804	9.037	9.797	10.357	11.26	11.899	13.23	15.967
1036	-0.2261	7.8042	0.21394	4.214	4.87	5.31	5.563	5.981	6.286	6.771	7.804	9.037	9.798	10.357	11.261	11.9	13.232	15.971
1037	-0.2263	7.8043	0.21398	4.214	4.869	5.31	5.562	5.981	6.286	6.771	7.804	9.038	9.798	10.358	11.262	11.901	13.234	15.974
1038	-0.2264	7.8045	0.21402	4.214	4.869	5.309	5.562	5.981	6.286	6.771	7.805	9.038	9.799	10.359	11.263	11.903	13.236	15.977
1039	-0.2265	7.8046	0.21406	4.214	4.869	5.309	5.562	5.981	6.286	6.771	7.805	9.039	9.8	10.36	11.264	11.904	13.238	15.98
1040	-0.2267	7.8047	0.2141	4.213	4.869	5.309	5.562	5.981	6.285	6.771	7.805	9.039	9.8	10.361	11.265	11.905	13.24	15.984
1041	-0.2268	7.8048	0.21414	4.213	4.868	5.309	5.562	5.981	6.285	6.771	7.805	9.039	9.801	10.361	11.267	11.907	13.242	15.986
1042	-0.2269	7.805	0.21418	4.213	4.868	5.308	5.561	5.98	6.285	6.771	7.805	9.04	9.801	10.362	11.268	11.908	13.244	15.99
1043	-0.227	7.8051	0.21422	4.212	4.868	5.308	5.561	5.98	6.285	6.771	7.805	9.04	9.802	10.363	11.269	11.909	13.245	15.993
1044	-0.2272	7.8052	0.21426	4.212	4.868	5.308	5.561	5.98	6.285	6.771	7.805	9.041	9.803	10.364	11.27	11.911	13.247	15.996
1045	-0.2273	7.8053	0.2143	4.212	4.867	5.308	5.561	5.98	6.285	6.771	7.805	9.041	9.803	10.364	11.271	11.912	13.249	15.999
1046	-0.2274	7.8055	0.21434	4.212	4.867	5.307	5.561	5.98	6.285	6.771	7.806	9.042	9.804	10.365	11.272	11.913	13.251	16.002
1047	-0.2275	7.8056	0.21438	4.211	4.867	5.307	5.56	5.98	6.284	6.77	7.806	9.042	9.805	10.366	11.273	11.914	13.253	16.005
1048	-0.2277	7.8057	0.21442	4.211	4.867	5.307	5.56	5.979	6.284	6.77	7.806	9.042	9.805	10.367	11.274	11.916	13.255	16.009
1049	-0.2278	7.8058	0.21446	4.211	4.866	5.307	5.56	5.979	6.284	6.77	7.806	9.043	9.806	10.368	11.275	11.917	13.256	16.012
1050	-0.2279	7.8059	0.21451	4.21	4.866	5.306	5.56	5.979	6.284	6.77	7.806	9.043	9.806	10.369	11.276	11.919	13.258	16.015
1051	-0.2281	7.806	0.21455	4.21	4.866	5.306	5.559	5.979	6.284	6.77	7.806	9.044	9.807	10.369	11.278	11.92	13.26	16.018
1052	-0.2282	7.8061	0.21459	4.21	4.865	5.306	5.559	5.979	6.284	6.77	7.806	9.044	9.808	10.37	11.279	11.921	13.262	16.021
1053	-0.2283	7.8063	0.21463	4.209	4.865	5.306	5.559	5.978	6.284	6.77	7.806	9.044	9.808	10.371	11.28	11.923	13.264	16.025
1054	-0.2284	7.8064	0.21467	4.209	4.865	5.305	5.559	5.978	6.283	6.77	7.806	9.045	9.809	10.372	11.281	11.924	13.266	16.028
1055	-0.2286	7.8065	0.21471	4.209	4.865	5.305	5.558	5.978	6.283	6.77	7.807	9.045	9.809	10.372	11.282	11.925	13.268	16.031
1056	-0.2287	7.8066	0.21475	4.209	4.864	5.305	5.558	5.978	6.283	6.77	7.807	9.046	9.81	10.373	11.283	11.926	13.27	16.034
1057	-0.2288	7.8067	0.21479	4.208	4.864	5.305	5.558	5.978	6.283	6.77	7.807	9.046	9.811	10.374	11.284	11.928	13.271	16.037
1058	-0.2289	7.8068	0.21483	4.208	4.864	5.304	5.558	5.978	6.283	6.77	7.807	9.046	9.811	10.375	11.285	11.929	13.273	16.04
1059	-0.2291	7.8069	0.21487	4.208	4.863	5.304	5.558	5.977	6.283	6.77	7.807	9.047	9.812	10.375	11.286	11.93	13.275	16.043
1060	-0.2292	7.807	0.21491	4.207	4.863	5.304	5.557	5.977	6.283	6.769	7.807	9.047	9.812	10.376	11.287	11.932	13.277	16.046
1061	-0.2293	7.807	0.21495	4.207	4.863	5.304	5.557	5.977	6.282	6.769	7.807	9.047	9.813	10.377	11.288	11.933	13.278	16.049
1062	-0.2294	7.8071	0.215	4.207	4.862	5.303	5.557	5.977	6.282	6.769	7.807	9.048	9.814	10.378	11.289	11.934	13.28	16.053
1063	-0.2296	7.8072	0.21504	4.206	4.862	5.303	5.556	5.976	6.282	6.769	7.807	9.048	9.814	10.378	11.29	11.936	13.282	16.056
1064	-0.2297	7.8073	0.21508	4.206	4.862	5.303	5.556	5.976	6.282	6.769	7.807	9.049	9.815	10.379	11.291	11.937	13.284	16.059
1065	-0.2298	7.8074	0.21512	4.206	4.862	5.303	5.556	5.976	6.282	6.769	7.807	9.049	9.815	10.38	11.292	11.938	13.286	16.062
1066	-0.2299	7.8075	0.21516	4.205	4.861	5.302	5.556	5.976	6.282	6.769	7.808	9.049	9.816	10.381	11.293	11.939	13.288	16.065
1067	-0.2301	7.8076	0.2152	4.205	4.861	5.302	5.556	5.976	6.281	6.769	7.808	9.05	9.817	10.382	11.295	11.941	13.29	16.069
1068	-0.2302	7.8077	0.21524	4.205	4.861	5.302	5.555	5.976	6.281	6.769	7.808	9.05	9.817	10.382	11.296	11.942	13.291	16.072
1069	-0.2303	7.8077	0.21529	4.204	4.86	5.301	5.555	5.975	6.281	6.768	7.808	9.05	9.818	10.383	11.297	11.943	13.293	16.075
1070	-0.2304	7.8078	0.21533	4.204	4.86	5.301	5.555	5.975	6.281	6.768	7.808	9.051	9.818	10.384	11.298	11.945	13.295	16.078
1071	-0.2306	7.8079	0.21537	4.204	4.86	5.301	5.555	5.975	6.281	6.768	7.808	9.051	9.819	10.385	11.299	11.946	13.297	16.081
1072	-0.2307	7.808	0.21541	4.203	4.86	5.301	5.554	5.975	6.281	6.768	7.808	9.052	9.819	10.385	11.3	11.947	13.299	16.084
1073	-0.2308	7.8081	0.21545	4.203	4.859	5.3	5.554	5.974	6.28	6.768	7.808	9.052	9.82	10.386	11.301	11.948	13.301	16.087
1074	-0.2309	7.8081	0.21549	4.203	4.859	5.3	5.554	5.974	6.28	6.768	7.808	9.052	9.82	10.387	11.302	11.95	13.302	16.09
1075	-0.2311	7.8082	0.21553	4.202	4.859	5.3	5.554	5.974	6.28	6.768	7.808	9.053	9.821	10.387	11.303	11.951	13.304	16.094
1076	-0.2312	7.8083	0.21558	4.202	4.858	5.3	5.553	5.974	6.28	6.768	7.808	9.053	9.822	10.388	11.304	11.952	13.306	16.097
1077	-0.2313	7.8083	0.21562	4.202	4.858	5.299	5.553	5.973	6.28	6.768	7.808	9.053	9.822	10.389	11.305	11.953	13.308	16.1
1078	-0.2314	7.8084	0.21566	4.201	4.858	5.299	5.553	5.973	6.279	6.768	7.808	9.054	9.823	10.39	11.306	11.955	13.31	16.103
1079	-0.2316	7.8085	0.2157	4.201	4.857	5.299	5.552	5.973	6.279	6.767	7.809	9.054	9.823	10.39	11.307	11.956	13.312	16.106
1080	-0.2317	7.8085	0.21574	4.201	4.857	5.298	5.552	5.973	6.279	6.767	7.809	9.054	9.824	10.391	11.308	11.957	13.313	16.109
1081	-0.2318	7.8086	0.21579	4.2	4.857	5.298	5.552	5.973	6.279	6.767	7.809	9.055	9.825	10.392	11.309	11.959	13.315	16.113
1082	-0.2319	7.8087	0.21583	4.2	4.856	5.298	5.552	5.972	6.279	6.767	7.809	9.055	9.825	10.393	11.31	11.96	13.317	16.116
1083	-0.2321	7.8087	0.21587	4.2	4.856	5.298	5.551	5.972	6.278	6.767	7.809	9.055	9.826	10.393	11.311	11.961	13.319	16.119
1084	-0.2322	7.8088	0.21591	4.199	4.856	5.297	5.551	5.972	6.278	6.767	7.809	9.056	9.826	10.394	11.312	11.962	13.321	16.122
1085	-0.2323	7.8088	0.21595	4.199	4.855	5.297	5.551	5.972	6.278	6.767	7.809	9.056	9.827	10.395	11.313	11.964	13.322	16.125
1086	-0.2324	7.8089	0.216	4.199	4.855	5.297	5.55	5.971	6.278	6.767	7.809	9.056	9.827	10.396	11.314	11.965	13.324	16.129
1087	-0.2326	7.809	0.21604	4.198	4.855	5.296	5.55	5.971	6.278	6.766	7.809	9.057	9.828	10.396	11.316	11.966	13.326	16.132
1088	-0.2327	7.809	0.21608	4.198	4.854	5.296	5.55	5.971	6.277	6.766	7.809	9.057	9.828	10.397	11.316	11.968	13.328	16.135
1089	-0.2328	7.8091	0.21612	4.198	4.854	5.296	5.55	5.971	6.277	6.766	7.809	9.057	9.829	10.398	11.318	11.969	13.33	16.138
1090	-0.2329	7.8091	0.21617	4.197	4.854	5.295	5.549	5.97	6.277	6.766	7.809	9.058	9.83	10.399	11.319	11.97	13.332	16.141
1091	-0.2331	7.8092	0.21621	4.197	4.853	5.295	5.549	5.97	6.277	6.766	7.809	9.058	9.83	10.399	11.32	11.972	13.334	16.145
1092	-0.2332	7.8092	0.21625	4.197	4.853	5.295	5.549	5.97	6.277	6.766	7.809	9.058	9.831	10.4	11.321	11.973	13.335	16.148
1093	-0.2333	7.8093	0.21629	4.196	4.853	5.295	5.549	5.97	6.276	6.766	7.809	9.059	9.831	10.401	11.322	11.974	13.337	16.151
1094	-0.2334	7.8093	0.21634	4.196	4.852	5.294	5.548	5.97	6.276	6.765	7.809	9.059	9.832	10.401	11.323	11.975	13.339	16.154
1095	-0.2336	7.8094	0.21638	4.196	4.852	5.294	5.548	5.969	6.276	6.765	7.809	9.06	9.832	10.402	11.324	11.977	13.341	16.157
1096	-0.2337	7.8094	0.21642	4.195	4.852	5.294	5.548	5.969	6.276	6.765	7.809	9.06	9.833	10.403	11.325	11.978	13.343	16.16
1097	-0.2338	7.8094	0.21646	4.195	4.851	5.293	5.547	5.969	6.276	6.765	7.809	9.06	9.833	10.403	11.326	11.979	13.344	16.163
1098	-0.2339	7.8095	0.21651	4.194	4.851	5.293	5.547	5.969	6.275	6.765	7.81	9.061	9.834	10.404	11.327	11.98	13.346	16.167
1099	-0.234	7.8095	0.21655	4.194	4.851	5.293	5.547	5.968	6.275	6.765	7.81	9.061	9.834	10.405	11.328	11.981	13.348	16.17
1100	-0.2342	7.8096	0.21659	4.194	4.85	5.292	5.547	5.968	6.275	6.765	7.81	9.061	9.835	10.406	11.329	11.983	13.35	16.173
1101	-0.2343	7.8096	0.21663	4.193	4.85	5.292	5.546	5.968	6.275	6.764	7.81	9.061	9.835	10.406	11.33	11.984	13.352	16.176
1102	-0.2344	7.8096	0.21668	4.193	4.85	5.292	5.546	5.968	6.274	6.764	7.81	9.062	9.836	10.407	11.331	11.985	13.354	16.179
1103	-0.2345	7.8097	0.21672	4.193	4.849	5.291	5.546	5.967	6.274	6.764	7.81	9.062	9.837	10.408	11.332	11.987	13.355	16.182
1104	-0.2347	7.8097	0.21676	4.192	4.849	5.291	5.545	5.967	6.274	6.764	7.81	9.062	9.837	10.409	11.333	11.988	13.357	16.186
1105	-0.2348	7.8097	0.21681	4.192	4.849	5.291	5.545	5.967	6.274	6.764	7.81	9.063	9.838	10.409	11.334	11.989	13.359	16.189
1106	-0.2349	7.8098	0.21685	4.191	4.848	5.29	5.545	5.967	6.274	6.764	7.81	9.063	9.838	10.41	11.335	11.99	13.361	16.192
1107	-0.235	7.8098	0.21689	4.191	4.848	5.29	5.544	5.966	6.273	6.764	7.81	9.063	9.839	10.411	11.336	11.992	13.362	16.195
1108	-0.2351	7.8098	0.21694	4.191	4.848	5.29	5.544	5.966	6.273	6.763	7.81	9.064	9.839	10.411	11.337	11.993	13.364	16.198
1109	-0.2353	7.8098	0.21698	4.19	4.847	5.289	5.544	5.966	6.273	6.763	7.81	9.064	9.84	10.412	11.338	11.994	13.366	16.202
1110	-0.2354	7.8099	0.21702	4.19	4.847	5.289	5.544	5.966	6.273	6.763	7.81	9.064	9.84	10.413	11.339	11.995	13.368	16.205
1111	-0.2355	7.8099	0.21707	4.19	4.846	5.289	5.543	5.965	6.272	6.763	7.81	9.065	9.841	10.414	11.34	11.997	13.37	16.208
1112	-0.2356	7.8099	0.21711	4.189	4.846	5.288	5.543	5.965	6.272	6.763	7.81	9.065	9.841	10.414	11.341	11.998	13.372	16.211
1113	-0.2358	7.8099	0.21715	4.189	4.846	5.288	5.543	5.965	6.272	6.763	7.81	9.065	9.842	10.415	11.342	11.999	13.373	16.214
