Age	L	M	S	P01	P1	P3	P5	P10	P15	P25	P50	P75	P85	P90	P95	P97	P99	P999
970	-0.2168	8.118	0.21637	4.348	5.035	5.496	5.762	6.202	6.522	7.032	8.118	9.416	10.216	10.806	11.757	12.43	13.833	16.717
971	-0.2169	8.1191	0.21642	4.348	5.035	5.497	5.762	6.202	6.522	7.032	8.119	9.417	10.218	10.808	11.76	12.433	13.837	16.723
972	-0.2169	8.1202	0.21647	4.348	5.035	5.497	5.763	6.203	6.523	7.033	8.12	9.419	10.22	10.81	11.763	12.436	13.841	16.728
973	-0.217	8.1213	0.21652	4.348	5.035	5.497	5.763	6.203	6.523	7.034	8.121	9.421	10.222	10.812	11.765	12.439	13.845	16.734
974	-0.217	8.1224	0.21657	4.348	5.035	5.498	5.763	6.204	6.524	7.034	8.122	9.422	10.224	10.814	11.768	12.442	13.848	16.739
975	-0.217	8.1234	0.21662	4.348	5.035	5.498	5.763	6.204	6.524	7.035	8.123	9.424	10.226	10.816	11.77	12.445	13.852	16.744
976	-0.2171	8.1245	0.21667	4.348	5.036	5.498	5.764	6.204	6.525	7.036	8.124	9.425	10.228	10.819	11.773	12.448	13.856	16.75
977	-0.2171	8.1256	0.21672	4.348	5.036	5.498	5.764	6.205	6.525	7.037	8.126	9.427	10.23	10.821	11.776	12.451	13.86	16.755
978	-0.2172	8.1267	0.21677	4.348	5.036	5.499	5.765	6.205	6.526	7.037	8.127	9.428	10.232	10.823	11.778	12.454	13.863	16.761
979	-0.2172	8.1277	0.21682	4.348	5.036	5.499	5.765	6.206	6.526	7.038	8.128	9.43	10.234	10.825	11.781	12.457	13.867	16.766
980	-0.2173	8.1288	0.21687	4.348	5.036	5.499	5.765	6.206	6.527	7.039	8.129	9.432	10.235	10.828	11.784	12.46	13.871	16.772
981	-0.2173	8.1299	0.21692	4.348	5.037	5.499	5.766	6.207	6.528	7.039	8.13	9.433	10.237	10.83	11.786	12.463	13.875	16.777
982	-0.2174	8.1309	0.21697	4.348	5.037	5.5	5.766	6.207	6.528	7.04	8.131	9.435	10.239	10.832	11.789	12.466	13.878	16.783
983	-0.2174	8.132	0.21702	4.348	5.037	5.5	5.766	6.208	6.529	7.041	8.132	9.436	10.241	10.834	11.792	12.469	13.882	16.788
984	-0.2174	8.1331	0.21707	4.348	5.037	5.5	5.767	6.208	6.529	7.041	8.133	9.438	10.243	10.836	11.794	12.472	13.886	16.794
985	-0.2175	8.1341	0.21712	4.348	5.037	5.5	5.767	6.208	6.53	7.042	8.134	9.439	10.245	10.838	11.797	12.475	13.889	16.799
986	-0.2175	8.1352	0.21717	4.348	5.037	5.501	5.767	6.209	6.53	7.043	8.135	9.441	10.247	10.841	11.799	12.478	13.893	16.804
987	-0.2176	8.1363	0.21722	4.348	5.037	5.501	5.768	6.209	6.531	7.044	8.136	9.443	10.249	10.843	11.802	12.481	13.897	16.81
988	-0.2176	8.1373	0.21726	4.348	5.038	5.501	5.768	6.21	6.531	7.044	8.137	9.444	10.251	10.845	11.804	12.483	13.9	16.815
989	-0.2177	8.1384	0.21731	4.348	5.038	5.502	5.768	6.21	6.532	7.045	8.138	9.446	10.253	10.847	11.807	12.487	13.904	16.82
990	-0.2177	8.1394	0.21736	4.348	5.038	5.502	5.769	6.211	6.532	7.046	8.139	9.447	10.254	10.849	11.81	12.489	13.908	16.826
991	-0.2178	8.1405	0.21741	4.349	5.038	5.502	5.769	6.211	6.533	7.046	8.14	9.449	10.256	10.851	11.812	12.492	13.911	16.831
992	-0.2178	8.1415	0.21746	4.348	5.038	5.502	5.769	6.212	6.534	7.047	8.142	9.45	10.258	10.853	11.815	12.495	13.915	16.837
993	-0.2178	8.1426	0.21751	4.348	5.038	5.503	5.77	6.212	6.534	7.048	8.143	9.452	10.26	10.856	11.818	12.498	13.919	16.842
994	-0.2179	8.1436	0.21756	4.348	5.039	5.503	5.77	6.212	6.535	7.048	8.144	9.453	10.262	10.858	11.82	12.501	13.922	16.847
995	-0.2179	8.1447	0.21761	4.349	5.039	5.503	5.77	6.213	6.535	7.049	8.145	9.455	10.264	10.86	11.823	12.504	13.926	16.853
996	-0.218	8.1457	0.21766	4.349	5.039	5.503	5.77	6.213	6.536	7.05	8.146	9.456	10.266	10.862	11.825	12.507	13.93	16.858
997	-0.218	8.1468	0.21771	4.349	5.039	5.504	5.771	6.214	6.536	7.05	8.147	9.458	10.268	10.864	11.828	12.51	13.934	16.864
998	-0.2181	8.1478	0.21776	4.349	5.039	5.504	5.771	6.214	6.537	7.051	8.148	9.46	10.27	10.866	11.831	12.513	13.937	16.869
999	-0.2181	8.1489	0.21782	4.348	5.039	5.504	5.771	6.215	6.537	7.052	8.149	9.461	10.272	10.869	11.834	12.516	13.941	16.875
1000	-0.2181	8.1499	0.21787	4.348	5.039	5.504	5.772	6.215	6.538	7.052	8.15	9.463	10.273	10.871	11.836	12.519	13.945	16.88
1001	-0.2182	8.151	0.21792	4.348	5.04	5.505	5.772	6.215	6.538	7.053	8.151	9.464	10.275	10.873	11.839	12.522	13.949	16.886
1002	-0.2182	8.152	0.21797	4.348	5.04	5.505	5.772	6.216	6.539	7.054	8.152	9.466	10.277	10.875	11.841	12.525	13.952	16.891
1003	-0.2183	8.153	0.21802	4.348	5.04	5.505	5.773	6.216	6.539	7.054	8.153	9.467	10.279	10.877	11.844	12.528	13.956	16.897
1004	-0.2183	8.1541	0.21807	4.348	5.04	5.505	5.773	6.217	6.54	7.055	8.154	9.469	10.281	10.879	11.847	12.531	13.96	16.902
1005	-0.2183	8.1551	0.21812	4.348	5.04	5.505	5.773	6.217	6.54	7.056	8.155	9.47	10.283	10.882	11.849	12.534	13.963	16.907
1006	-0.2184	8.1562	0.21817	4.348	5.04	5.506	5.774	6.218	6.541	7.056	8.156	9.472	10.285	10.884	11.852	12.537	13.967	16.913
1007	-0.2184	8.1572	0.21822	4.348	5.04	5.506	5.774	6.218	6.541	7.057	8.157	9.474	10.287	10.886	11.854	12.54	13.971	16.918
1008	-0.2185	8.1582	0.21827	4.348	5.04	5.506	5.774	6.218	6.542	7.058	8.158	9.475	10.289	10.888	11.857	12.543	13.975	16.924
1009	-0.2185	8.1592	0.21832	4.348	5.041	5.506	5.774	6.219	6.542	7.058	8.159	9.477	10.29	10.89	11.859	12.546	13.978	16.929
1010	-0.2186	8.1603	0.21837	4.348	5.041	5.507	5.775	6.219	6.543	7.059	8.16	9.478	10.292	10.892	11.862	12.549	13.982	16.935
1011	-0.2186	8.1613	0.21842	4.348	5.041	5.507	5.775	6.22	6.543	7.06	8.161	9.48	10.294	10.894	11.865	12.551	13.986	16.94
1012	-0.2186	8.1623	0.21847	4.348	5.041	5.507	5.775	6.22	6.544	7.06	8.162	9.481	10.296	10.896	11.867	12.554	13.989	16.945
1013	-0.2187	8.1634	0.21852	4.348	5.041	5.507	5.776	6.221	6.544	7.061	8.163	9.483	10.298	10.899	11.87	12.557	13.993	16.951
1014	-0.2187	8.1644	0.21857	4.348	5.041	5.508	5.776	6.221	6.545	7.062	8.164	9.484	10.3	10.901	11.872	12.56	13.997	16.956
1015	-0.2188	8.1654	0.21862	4.348	5.041	5.508	5.776	6.221	6.545	7.062	8.165	9.486	10.302	10.903	11.875	12.563	14	16.962
1016	-0.2188	8.1664	0.21867	4.348	5.041	5.508	5.777	6.222	6.546	7.063	8.166	9.487	10.303	10.905	11.878	12.566	14.004	16.967
1017	-0.2188	8.1675	0.21872	4.348	5.042	5.508	5.777	6.222	6.546	7.064	8.168	9.489	10.305	10.907	11.88	12.569	14.008	16.972
1018	-0.2189	8.1685	0.21878	4.348	5.042	5.509	5.777	6.223	6.547	7.064	8.169	9.49	10.307	10.91	11.883	12.572	14.012	16.979
1019	-0.2189	8.1695	0.21883	4.348	5.042	5.509	5.777	6.223	6.547	7.065	8.169	9.492	10.309	10.912	11.886	12.575	14.015	16.984
1020	-0.219	8.1705	0.21888	4.348	5.042	5.509	5.778	6.223	6.548	7.066	8.171	9.493	10.311	10.914	11.888	12.578	14.019	16.989
1021	-0.219	8.1715	0.21893	4.348	5.042	5.509	5.778	6.224	6.548	7.066	8.172	9.495	10.313	10.916	11.891	12.581	14.023	16.995
1022	-0.219	8.1725	0.21898	4.348	5.042	5.509	5.778	6.224	6.549	7.067	8.172	9.496	10.315	10.918	11.893	12.584	14.026	17
1023	-0.2191	8.1736	0.21903	4.348	5.042	5.51	5.779	6.225	6.549	7.068	8.174	9.498	10.317	10.92	11.896	12.587	14.03	17.006
1024	-0.2191	8.1746	0.21908	4.348	5.042	5.51	5.779	6.225	6.55	7.068	8.175	9.5	10.318	10.922	11.898	12.59	14.034	17.011
1025	-0.2192	8.1756	0.21913	4.348	5.043	5.51	5.779	6.225	6.55	7.069	8.176	9.501	10.32	10.924	11.901	12.593	14.037	17.016
1026	-0.2192	8.1766	0.21918	4.348	5.043	5.51	5.779	6.226	6.551	7.069	8.177	9.503	10.322	10.926	11.904	12.595	14.041	17.022
1027	-0.2192	8.1776	0.21924	4.348	5.043	5.51	5.78	6.226	6.551	7.07	8.178	9.504	10.324	10.929	11.906	12.599	14.045	17.027
1028	-0.2193	8.1786	0.21929	4.348	5.043	5.511	5.78	6.226	6.552	7.071	8.179	9.506	10.326	10.931	11.909	12.602	14.049	17.033
1029	-0.2193	8.1796	0.21934	4.348	5.043	5.511	5.78	6.227	6.552	7.071	8.18	9.507	10.328	10.933	11.911	12.604	14.052	17.038
1030	-0.2194	8.1806	0.21939	4.348	5.043	5.511	5.78	6.227	6.553	7.072	8.181	9.509	10.33	10.935	11.914	12.607	14.056	17.044
1031	-0.2194	8.1816	0.21944	4.348	5.043	5.511	5.781	6.228	6.553	7.073	8.182	9.51	10.331	10.937	11.917	12.61	14.06	17.049
1032	-0.2194	8.1826	0.21949	4.348	5.043	5.511	5.781	6.228	6.554	7.073	8.183	9.512	10.333	10.939	11.919	12.613	14.063	17.054
1033	-0.2195	8.1836	0.21954	4.348	5.043	5.512	5.781	6.228	6.554	7.074	8.184	9.513	10.335	10.941	11.922	12.616	14.067	17.06
1034	-0.2195	8.1846	0.21959	4.348	5.043	5.512	5.782	6.229	6.555	7.075	8.185	9.515	10.337	10.943	11.924	12.619	14.07	17.065
1035	-0.2195	8.1856	0.21965	4.348	5.043	5.512	5.782	6.229	6.555	7.075	8.186	9.516	10.339	10.946	11.927	12.622	14.074	17.071
1036	-0.2196	8.1866	0.2197	4.348	5.044	5.512	5.782	6.23	6.555	7.076	8.187	9.518	10.341	10.948	11.93	12.625	14.078	17.077
1037	-0.2196	8.1876	0.21975	4.348	5.044	5.512	5.782	6.23	6.556	7.076	8.188	9.519	10.343	10.95	11.932	12.628	14.082	17.082
1038	-0.2197	8.1886	0.2198	4.348	5.044	5.513	5.783	6.23	6.556	7.077	8.189	9.521	10.344	10.952	11.935	12.631	14.085	17.087
1039	-0.2197	8.1896	0.21985	4.348	5.044	5.513	5.783	6.231	6.557	7.078	8.19	9.522	10.346	10.954	11.937	12.634	14.089	17.093
1040	-0.2197	8.1906	0.2199	4.348	5.044	5.513	5.783	6.231	6.557	7.078	8.191	9.524	10.348	10.956	11.94	12.636	14.093	17.098
1041	-0.2198	8.1916	0.21996	4.348	5.044	5.513	5.783	6.231	6.558	7.079	8.192	9.525	10.35	10.958	11.943	12.64	14.097	17.104
1042	-0.2198	8.1926	0.22001	4.347	5.044	5.513	5.784	6.232	6.558	7.08	8.193	9.527	10.352	10.961	11.945	12.643	14.1	17.109
1043	-0.2199	8.1936	0.22006	4.348	5.044	5.514	5.784	6.232	6.559	7.08	8.194	9.528	10.354	10.963	11.948	12.646	14.104	17.115
1044	-0.2199	8.1946	0.22011	4.347	5.044	5.514	5.784	6.233	6.559	7.081	8.195	9.53	10.356	10.965	11.95	12.648	14.108	17.12
1045	-0.2199	8.1956	0.22016	4.347	5.044	5.514	5.784	6.233	6.56	7.081	8.196	9.531	10.357	10.967	11.953	12.651	14.111	17.125
1046	-0.22	8.1966	0.22021	4.347	5.045	5.514	5.785	6.233	6.56	7.082	8.197	9.533	10.359	10.969	11.955	12.654	14.115	17.131
1047	-0.22	8.1976	0.22027	4.347	5.044	5.514	5.785	6.234	6.561	7.083	8.198	9.534	10.361	10.971	11.958	12.657	14.119	17.137
1048	-0.22	8.1986	0.22032	4.347	5.045	5.515	5.785	6.234	6.561	7.083	8.199	9.536	10.363	10.973	11.961	12.66	14.123	17.142
1049	-0.2201	8.1996	0.22037	4.347	5.045	5.515	5.785	6.235	6.562	7.084	8.2	9.537	10.365	10.975	11.963	12.663	14.126	17.148
1050	-0.2201	8.2006	0.22042	4.347	5.045	5.515	5.786	6.235	6.562	7.085	8.201	9.539	10.367	10.978	11.966	12.666	14.13	17.153
1051	-0.2202	8.2015	0.22047	4.347	5.045	5.515	5.786	6.235	6.563	7.085	8.202	9.54	10.368	10.98	11.968	12.669	14.134	17.158
1052	-0.2202	8.2025	0.22053	4.347	5.045	5.515	5.786	6.236	6.563	7.086	8.203	9.542	10.37	10.982	11.971	12.672	14.138	17.164
1053	-0.2202	8.2035	0.22058	4.347	5.045	5.516	5.786	6.236	6.563	7.086	8.204	9.543	10.372	10.984	11.974	12.675	14.141	17.17
1054	-0.2203	8.2045	0.22063	4.347	5.045	5.516	5.787	6.236	6.564	7.087	8.205	9.545	10.374	10.986	11.976	12.678	14.145	17.175
1055	-0.2203	8.2055	0.22068	4.347	5.045	5.516	5.787	6.237	6.564	7.088	8.206	9.546	10.376	10.988	11.979	12.681	14.148	17.18
1056	-0.2203	8.2065	0.22073	4.347	5.045	5.516	5.787	6.237	6.565	7.088	8.207	9.548	10.378	10.99	11.981	12.683	14.152	17.186
1057	-0.2204	8.2074	0.22079	4.347	5.045	5.516	5.787	6.237	6.565	7.089	8.207	9.549	10.38	10.992	11.984	12.687	14.156	17.192
1058	-0.2204	8.2084	0.22084	4.347	5.045	5.516	5.788	6.238	6.566	7.089	8.208	9.551	10.381	10.994	11.986	12.689	14.16	17.197
1059	-0.2204	8.2094	0.22089	4.347	5.045	5.517	5.788	6.238	6.566	7.09	8.209	9.552	10.383	10.997	11.989	12.692	14.163	17.202
1060	-0.2205	8.2104	0.22094	4.347	5.046	5.517	5.788	6.239	6.567	7.091	8.21	9.554	10.385	10.999	11.992	12.695	14.167	17.208
1061	-0.2205	8.2114	0.22099	4.347	5.046	5.517	5.788	6.239	6.567	7.091	8.211	9.555	10.387	11.001	11.994	12.698	14.171	17.213
1062	-0.2206	8.2123	0.22105	4.346	5.046	5.517	5.789	6.239	6.567	7.092	8.212	9.557	10.389	11.003	11.997	12.701	14.175	17.219
1063	-0.2206	8.2133	0.2211	4.346	5.046	5.517	5.789	6.24	6.568	7.092	8.213	9.558	10.391	11.005	11.999	12.704	14.178	17.225
1064	-0.2206	8.2143	0.22115	4.346	5.046	5.518	5.789	6.24	6.568	7.093	8.214	9.56	10.392	11.007	12.002	12.707	14.182	17.23
1065	-0.2207	8.2153	0.2212	4.346	5.046	5.518	5.789	6.24	6.569	7.094	8.215	9.561	10.394	11.009	12.004	12.71	14.186	17.236
1066	-0.2207	8.2162	0.22126	4.346	5.046	5.518	5.789	6.241	6.569	7.094	8.216	9.563	10.396	11.011	12.007	12.713	14.189	17.241
1067	-0.2207	8.2172	0.22131	4.346	5.046	5.518	5.79	6.241	6.57	7.095	8.217	9.564	10.398	11.013	12.01	12.716	14.193	17.246
1068	-0.2208	8.2182	0.22136	4.346	5.046	5.518	5.79	6.241	6.57	7.095	8.218	9.566	10.4	11.016	12.012	12.719	14.197	17.252
1069	-0.2208	8.2192	0.22141	4.346	5.046	5.518	5.79	6.242	6.571	7.096	8.219	9.567	10.402	11.018	12.015	12.722	14.2	17.257
1070	-0.2208	8.2201	0.22146	4.346	5.046	5.519	5.791	6.242	6.571	7.097	8.22	9.568	10.403	11.02	12.017	12.724	14.204	17.262
1071	-0.2209	8.2211	0.22152	4.346	5.046	5.519	5.791	6.242	6.572	7.097	8.221	9.57	10.405	11.022	12.02	12.728	14.208	17.269
1072	-0.2209	8.2221	0.22157	4.346	5.046	5.519	5.791	6.243	6.572	7.098	8.222	9.572	10.407	11.024	12.023	12.73	14.212	17.274
1073	-0.221	8.2231	0.22162	4.346	5.047	5.519	5.791	6.243	6.572	7.098	8.223	9.573	10.409	11.026	12.025	12.733	14.215	17.28
1074	-0.221	8.224	0.22167	4.346	5.047	5.519	5.791	6.243	6.573	7.099	8.224	9.574	10.411	11.028	12.028	12.736	14.219	17.285
1075	-0.221	8.225	0.22173	4.346	5.047	5.519	5.792	6.244	6.573	7.1	8.225	9.576	10.413	11.03	12.03	12.739	14.223	17.291
1076	-0.2211	8.226	0.22178	4.346	5.047	5.52	5.792	6.244	6.574	7.1	8.226	9.578	10.415	11.033	12.033	12.742	14.227	17.296
1077	-0.2211	8.2269	0.22183	4.345	5.047	5.52	5.792	6.244	6.574	7.101	8.227	9.579	10.416	11.034	12.035	12.745	14.23	17.302
1078	-0.2211	8.2279	0.22188	4.345	5.047	5.52	5.792	6.245	6.575	7.101	8.228	9.58	10.418	11.037	12.038	12.748	14.234	17.307
1079	-0.2212	8.2289	0.22194	4.345	5.047	5.52	5.793	6.245	6.575	7.102	8.229	9.582	10.42	11.039	12.041	12.751	14.238	17.313
1080	-0.2212	8.2298	0.22199	4.345	5.047	5.52	5.793	6.246	6.575	7.103	8.23	9.583	10.422	11.041	12.043	12.754	14.241	17.318
1081	-0.2212	8.2308	0.22204	4.345	5.047	5.52	5.793	6.246	6.576	7.103	8.231	9.585	10.424	11.043	12.046	12.757	14.245	17.323
1082	-0.2213	8.2318	0.2221	4.345	5.047	5.521	5.793	6.246	6.576	7.104	8.232	9.586	10.426	11.045	12.049	12.76	14.249	17.33
1083	-0.2213	8.2327	0.22215	4.345	5.047	5.521	5.793	6.247	6.577	7.104	8.233	9.588	10.427	11.047	12.051	12.763	14.252	17.335
1084	-0.2213	8.2337	0.2222	4.345	5.047	5.521	5.794	6.247	6.577	7.105	8.234	9.589	10.429	11.049	12.053	12.766	14.256	17.34
1085	-0.2214	8.2346	0.22225	4.345	5.047	5.521	5.794	6.247	6.578	7.106	8.235	9.591	10.431	11.051	12.056	12.768	14.26	17.346
1086	-0.2214	8.2356	0.22231	4.345	5.047	5.521	5.794	6.248	6.578	7.106	8.236	9.592	10.433	11.054	12.059	12.772	14.264	17.352
1087	-0.2214	8.2366	0.22236	4.345	5.047	5.521	5.794	6.248	6.579	7.107	8.237	9.594	10.435	11.056	12.061	12.774	14.267	17.357
1088	-0.2215	8.2375	0.22241	4.345	5.047	5.521	5.795	6.248	6.579	7.107	8.238	9.595	10.436	11.058	12.064	12.777	14.271	17.362
1089	-0.2215	8.2385	0.22247	4.344	5.047	5.522	5.795	6.249	6.579	7.108	8.239	9.597	10.438	11.06	12.066	12.78	14.275	17.368
1090	-0.2215	8.2395	0.22252	4.344	5.047	5.522	5.795	6.249	6.58	7.109	8.24	9.598	10.44	11.062	12.069	12.783	14.279	17.374
1091	-0.2216	8.2404	0.22257	4.344	5.047	5.522	5.795	6.249	6.58	7.109	8.24	9.6	10.442	11.064	12.072	12.786	14.282	17.379
1092	-0.2216	8.2414	0.22262	4.344	5.048	5.522	5.796	6.25	6.581	7.11	8.241	9.601	10.444	11.066	12.074	12.789	14.286	17.385
1093	-0.2216	8.2423	0.22268	4.344	5.047	5.522	5.796	6.25	6.581	7.11	8.242	9.603	10.446	11.068	12.077	12.792	14.29	17.39
1094	-0.2217	8.2433	0.22273	4.344	5.048	5.522	5.796	6.25	6.582	7.111	8.243	9.604	10.447	11.07	12.079	12.795	14.293	17.396
1095	-0.2217	8.2442	0.22278	4.344	5.048	5.523	5.796	6.251	6.582	7.111	8.244	9.605	10.449	11.072	12.082	12.798	14.297	17.401
1096	-0.2217	8.2452	0.22284	4.344	5.048	5.523	5.796	6.251	6.582	7.112	8.245	9.607	10.451	11.075	12.084	12.801	14.301	17.407
1097	-0.2218	8.2462	0.22289	4.344	5.048	5.523	5.797	6.251	6.583	7.113	8.246	9.609	10.453	11.077	12.087	12.804	14.305	17.413
1098	-0.2218	8.2471	0.22294	4.344	5.048	5.523	5.797	6.252	6.583	7.113	8.247	9.61	10.455	11.079	12.09	12.807	14.308	17.418
1099	-0.2218	8.2481	0.223	4.344	5.048	5.523	5.797	6.252	6.584	7.114	8.248	9.611	10.457	11.081	12.092	12.81	14.312	17.424
1100	-0.2219	8.249	0.22305	4.344	5.048	5.523	5.797	6.252	6.584	7.114	8.249	9.613	10.458	11.083	12.095	12.813	14.316	17.429
1101	-0.2219	8.25	0.2231	4.344	5.048	5.523	5.797	6.253	6.585	7.115	8.25	9.614	10.46	11.085	12.097	12.816	14.319	17.435
1102	-0.2219	8.2509	0.22315	4.343	5.048	5.524	5.798	6.253	6.585	7.115	8.251	9.616	10.462	11.087	12.1	12.818	14.323	17.44
1103	-0.222	8.2519	0.22321	4.343	5.048	5.524	5.798	6.253	6.585	7.116	8.252	9.617	10.464	11.089	12.103	12.822	14.327	17.446
1104	-0.222	8.2528	0.22326	4.343	5.048	5.524	5.798	6.254	6.586	7.117	8.253	9.619	10.466	11.091	12.105	12.824	14.331	17.451
1105	-0.222	8.2538	0.22331	4.343	5.048	5.524	5.798	6.254	6.586	7.117	8.254	9.62	10.468	11.093	12.108	12.827	14.334	17.457
1106	-0.2221	8.2547	0.22337	4.343	5.048	5.524	5.798	6.254	6.587	7.118	8.255	9.622	10.469	11.096	12.11	12.83	14.338	17.463
1107	-0.2221	8.2557	0.22342	4.343	5.048	5.524	5.799	6.255	6.587	7.118	8.256	9.623	10.471	11.098	12.113	12.833	14.342	17.468
1108	-0.2221	8.2566	0.22347	4.343	5.048	5.524	5.799	6.255	6.587	7.119	8.257	9.625	10.473	11.1	12.115	12.836	14.345	17.473
1109	-0.2222	8.2576	0.22353	4.343	5.048	5.525	5.799	6.255	6.588	7.119	8.258	9.626	10.475	11.102	12.118	12.839	14.35	17.48
1110	-0.2222	8.2585	0.22358	4.343	5.048	5.525	5.799	6.256	6.588	7.12	8.259	9.628	10.477	11.104	12.12	12.842	14.353	17.485
1111	-0.2222	8.2595	0.22363	4.343	5.048	5.525	5.8	6.256	6.589	7.121	8.26	9.629	10.478	11.106	12.123	12.845	14.357	17.49
1112	-0.2223	8.2604	0.22369	4.342	5.048	5.525	5.8	6.256	6.589	7.121	8.26	9.631	10.48	11.108	12.126	12.848	14.361	17.496
1113	-0.2223	8.2614	0.22374	4.342	5.048	5.525	5.8	6.257	6.59	7.122	8.261	9.632	10.482	11.11	12.128	12.851	14.364	17.502
1114	-0.2223	8.2623	0.22379	4.342	5.048	5.525	5.8	6.257	6.59	7.122	8.262	9.633	10.484	11.112	12.131	12.854	14.368	17.507
1115	-0.2224	8.2632	0.22385	4.342	5.048	5.525	5.8	6.257	6.59	7.123	8.263	9.635	10.486	11.114	12.133	12.857	14.372	17.513
1116	-0.2224	8.2642	0.2239	4.342	5.048	5.526	5.801	6.257	6.591	7.123	8.264	9.636	10.488	11.117	12.136	12.86	14.375	17.518
1117	-0.2224	8.2651	0.22395	4.342	5.049	5.526	5.801	6.258	6.591	7.124	8.265	9.638	10.489	11.119	12.138	12.862	14.379	17.523
1118	-0.2225	8.2661	0.22401	4.342	5.049	5.526	5.801	6.258	6.592	7.125	8.266	9.639	10.491	11.121	12.141	12.866	14.383	17.53
1119	-0.2225	8.267	0.22406	4.342	5.049	5.526	5.801	6.258	6.592	7.125	8.267	9.641	10.493	11.123	12.144	12.868	14.387	17.535
1120	-0.2225	8.268	0.22411	4.342	5.049	5.526	5.801	6.259	6.592	7.126	8.268	9.642	10.495	11.125	12.146	12.871	14.39	17.54
1121	-0.2226	8.2689	0.22417	4.342	5.049	5.526	5.802	6.259	6.593	7.126	8.269	9.644	10.497	11.127	12.149	12.874	14.394	17.547
1122	-0.2226	8.2698	0.22422	4.342	5.049	5.526	5.802	6.259	6.593	7.127	8.27	9.645	10.498	11.129	12.151	12.877	14.398	17.552
1123	-0.2226	8.2708	0.22427	4.341	5.049	5.527	5.802	6.26	6.594	7.127	8.271	9.647	10.5	11.131	12.154	12.88	14.401	17.557
1124	-0.2227	8.2717	0.22433	4.341	5.049	5.527	5.802	6.26	6.594	7.128	8.272	9.648	10.502	11.133	12.157	12.883	14.406	17.563
1125	-0.2227	8.2727	0.22438	4.341	5.049	5.527	5.802	6.26	6.594	7.129	8.273	9.65	10.504	11.135	12.159	12.886	14.409	17.569
1126	-0.2227	8.2736	0.22443	4.341	5.049	5.527	5.803	6.261	6.595	7.129	8.274	9.651	10.506	11.137	12.162	12.889	14.413	17.574
1127	-0.2228	8.2745	0.22449	4.341	5.049	5.527	5.803	6.261	6.595	7.13	8.275	9.652	10.508	11.14	12.164	12.892	14.417	17.58
1128	-0.2228	8.2755	0.22454	4.341	5.049	5.527	5.803	6.261	6.596	7.13	8.276	9.654	10.509	11.142	12.167	12.895	14.42	17.586
1129	-0.2228	8.2764	0.2246	4.341	5.049	5.527	5.803	6.262	6.596	7.131	8.276	9.655	10.511	11.144	12.17	12.898	14.424	17.591
1130	-0.2229	8.2773	0.22465	4.341	5.049	5.527	5.803	6.262	6.596	7.131	8.277	9.657	10.513	11.146	12.172	12.901	14.428	17.597
1131	-0.2229	8.2783	0.2247	4.341	5.049	5.528	5.804	6.262	6.597	7.132	8.278	9.658	10.515	11.148	12.175	12.904	14.432	17.602
1132	-0.2229	8.2792	0.22476	4.34	5.049	5.528	5.804	6.262	6.597	7.132	8.279	9.66	10.517	11.15	12.177	12.907	14.435	17.608
1133	-0.223	8.2801	0.22481	4.34	5.049	5.528	5.804	6.263	6.598	7.133	8.28	9.661	10.518	11.152	12.18	12.909	14.439	17.614
1134	-0.223	8.2811	0.22486	4.34	5.049	5.528	5.804	6.263	6.598	7.134	8.281	9.663	10.52	11.154	12.182	12.912	14.443	17.619
1135	-0.223	8.282	0.22492	4.34	5.049	5.528	5.804	6.263	6.598	7.134	8.282	9.664	10.522	11.156	12.185	12.915	14.447	17.625
1136	-0.223	8.2829	0.22497	4.34	5.049	5.528	5.804	6.264	6.599	7.135	8.283	9.665	10.524	11.158	12.187	12.918	14.45	17.63
1137	-0.2231	8.2838	0.22502	4.34	5.049	5.528	5.805	6.264	6.599	7.135	8.284	9.667	10.526	11.16	12.19	12.921	14.454	17.636
1138	-0.2231	8.2848	0.22508	4.34	5.049	5.528	5.805	6.264	6.6	7.136	8.285	9.668	10.528	11.163	12.193	12.924	14.458	17.642
1139	-0.2231	8.2857	0.22513	4.34	5.049	5.529	5.805	6.265	6.6	7.136	8.286	9.67	10.529	11.165	12.195	12.927	14.461	17.647
1140	-0.2232	8.2866	0.22519	4.34	5.049	5.529	5.805	6.265	6.6	7.137	8.287	9.671	10.531	11.167	12.198	12.93	14.465	17.653
1141	-0.2232	8.2876	0.22524	4.34	5.049	5.529	5.805	6.265	6.601	7.137	8.288	9.673	10.533	11.169	12.2	12.933	14.469	17.659
1142	-0.2232	8.2885	0.22529	4.339	5.049	5.529	5.806	6.266	6.601	7.138	8.289	9.674	10.535	11.171	12.203	12.936	14.472	17.664
1143	-0.2233	8.2894	0.22535	4.339	5.049	5.529	5.806	6.266	6.602	7.139	8.289	9.676	10.537	11.173	12.206	12.939	14.477	17.67
1144	-0.2233	8.2903	0.2254	4.339	5.049	5.529	5.806	6.266	6.602	7.139	8.29	9.677	10.538	11.175	12.208	12.942	14.48	17.675
1145	-0.2233	8.2913	0.22545	4.339	5.049	5.529	5.806	6.267	6.602	7.14	8.291	9.679	10.54	11.177	12.211	12.944	14.484	17.681
1146	-0.2234	8.2922	0.22551	4.339	5.049	5.529	5.806	6.267	6.603	7.14	8.292	9.68	10.542	11.179	12.213	12.948	14.488	17.687
