Age	L	M	S	P01	P1	P3	P5	P10	P15	P25	P50	P75	P85	P90	P95	P97	P99	P999
947	-0.7296	5.8135	0.18349	3.617	4.009	4.273	4.426	4.679	4.865	5.164	5.814	6.619	7.134	7.524	8.175	8.652	9.695	12.085
948	-0.73	5.813	0.1835	3.617	4.009	4.273	4.425	4.679	4.865	5.163	5.813	6.618	7.134	7.524	8.175	8.652	9.695	12.086
949	-0.7304	5.8125	0.18352	3.616	4.008	4.272	4.425	4.678	4.864	5.163	5.813	6.618	7.133	7.524	8.175	8.651	9.696	12.088
950	-0.7308	5.8121	0.18353	3.616	4.008	4.272	4.424	4.678	4.864	5.163	5.812	6.617	7.133	7.523	8.174	8.651	9.696	12.09
951	-0.7311	5.8116	0.18354	3.616	4.008	4.272	4.424	4.678	4.863	5.162	5.812	6.617	7.133	7.523	8.174	8.651	9.696	12.09
952	-0.7315	5.8112	0.18355	3.616	4.008	4.272	4.424	4.677	4.863	5.162	5.811	6.616	7.132	7.523	8.174	8.651	9.696	12.092
953	-0.7319	5.8107	0.18356	3.616	4.007	4.271	4.423	4.677	4.863	5.161	5.811	6.616	7.132	7.522	8.173	8.651	9.696	12.093
954	-0.7323	5.8103	0.18357	3.615	4.007	4.271	4.423	4.677	4.862	5.161	5.81	6.616	7.131	7.522	8.173	8.651	9.696	12.094
955	-0.7326	5.8098	0.18359	3.615	4.007	4.27	4.423	4.676	4.862	5.16	5.81	6.615	7.131	7.522	8.173	8.651	9.697	12.096
956	-0.733	5.8093	0.1836	3.615	4.006	4.27	4.422	4.676	4.861	5.16	5.809	6.615	7.131	7.521	8.173	8.65	9.697	12.097
957	-0.7334	5.8089	0.18361	3.615	4.006	4.27	4.422	4.675	4.861	5.16	5.809	6.614	7.13	7.521	8.173	8.65	9.697	12.098
958	-0.7337	5.8084	0.18362	3.614	4.006	4.269	4.422	4.675	4.861	5.159	5.808	6.614	7.13	7.52	8.172	8.65	9.697	12.099
959	-0.7341	5.808	0.18363	3.614	4.005	4.269	4.421	4.675	4.86	5.159	5.808	6.613	7.129	7.52	8.172	8.65	9.697	12.1
960	-0.7345	5.8075	0.18364	3.614	4.005	4.269	4.421	4.674	4.86	5.158	5.808	6.613	7.129	7.52	8.172	8.65	9.697	12.102
961	-0.7349	5.8071	0.18366	3.614	4.005	4.268	4.421	4.674	4.859	5.158	5.807	6.613	7.129	7.52	8.172	8.65	9.698	12.104
962	-0.7352	5.8066	0.18367	3.613	4.005	4.268	4.42	4.673	4.859	5.157	5.807	6.612	7.128	7.519	8.171	8.65	9.698	12.104
963	-0.7356	5.8061	0.18368	3.613	4.004	4.268	4.42	4.673	4.859	5.157	5.806	6.612	7.128	7.519	8.171	8.649	9.698	12.106
964	-0.736	5.8057	0.18369	3.613	4.004	4.267	4.419	4.673	4.858	5.157	5.806	6.611	7.127	7.518	8.171	8.649	9.698	12.107
965	-0.7364	5.8052	0.1837	3.613	4.004	4.267	4.419	4.672	4.858	5.156	5.805	6.611	7.127	7.518	8.171	8.649	9.698	12.108
966	-0.7367	5.8048	0.18371	3.612	4.003	4.267	4.419	4.672	4.857	5.156	5.805	6.61	7.127	7.518	8.17	8.649	9.698	12.109
967	-0.7371	5.8043	0.18373	3.612	4.003	4.266	4.418	4.671	4.857	5.155	5.804	6.61	7.126	7.517	8.17	8.649	9.699	12.111
968	-0.7375	5.8038	0.18374	3.612	4.003	4.266	4.418	4.671	4.856	5.155	5.804	6.609	7.126	7.517	8.17	8.649	9.699	12.112
969	-0.7378	5.8034	0.18375	3.612	4.002	4.266	4.418	4.671	4.856	5.154	5.803	6.609	7.125	7.517	8.17	8.649	9.699	12.113
970	-0.7382	5.8029	0.18376	3.611	4.002	4.265	4.417	4.67	4.856	5.154	5.803	6.608	7.125	7.516	8.169	8.648	9.699	12.114
971	-0.7386	5.8025	0.18377	3.611	4.002	4.265	4.417	4.67	4.855	5.154	5.803	6.608	7.125	7.516	8.169	8.648	9.699	12.116
972	-0.739	5.802	0.18378	3.611	4.002	4.265	4.417	4.67	4.855	5.153	5.802	6.608	7.124	7.515	8.169	8.648	9.699	12.117
973	-0.7393	5.8015	0.18379	3.611	4.001	4.264	4.416	4.669	4.854	5.153	5.802	6.607	7.124	7.515	8.168	8.648	9.699	12.118
974	-0.7397	5.8011	0.18381	3.61	4.001	4.264	4.416	4.669	4.854	5.152	5.801	6.607	7.123	7.515	8.168	8.648	9.7	12.12
975	-0.7401	5.8006	0.18382	3.61	4.001	4.264	4.415	4.668	4.854	5.152	5.801	6.606	7.123	7.514	8.168	8.648	9.7	12.121
976	-0.7404	5.8002	0.18383	3.61	4	4.263	4.415	4.668	4.853	5.151	5.8	6.606	7.123	7.514	8.168	8.648	9.7	12.122
977	-0.7408	5.7997	0.18384	3.61	4	4.263	4.415	4.668	4.853	5.151	5.8	6.605	7.122	7.514	8.167	8.647	9.7	12.123
978	-0.7412	5.7993	0.18385	3.61	4	4.263	4.414	4.667	4.853	5.151	5.799	6.605	7.122	7.513	8.167	8.647	9.7	12.125
979	-0.7415	5.7988	0.18386	3.609	3.999	4.262	4.414	4.667	4.852	5.15	5.799	6.604	7.121	7.513	8.167	8.647	9.7	12.125
980	-0.7419	5.7983	0.18388	3.609	3.999	4.262	4.414	4.666	4.852	5.15	5.798	6.604	7.121	7.513	8.167	8.647	9.7	12.127
981	-0.7423	5.7979	0.18389	3.609	3.999	4.262	4.413	4.666	4.851	5.149	5.798	6.604	7.121	7.512	8.167	8.647	9.701	12.129
982	-0.7427	5.7974	0.1839	3.609	3.998	4.261	4.413	4.666	4.851	5.149	5.797	6.603	7.12	7.512	8.166	8.647	9.701	12.13
983	-0.743	5.797	0.18391	3.608	3.998	4.261	4.413	4.665	4.85	5.148	5.797	6.603	7.12	7.512	8.166	8.646	9.701	12.131
984	-0.7434	5.7965	0.18392	3.608	3.998	4.261	4.412	4.665	4.85	5.148	5.797	6.602	7.119	7.511	8.166	8.646	9.701	12.132
985	-0.7438	5.796	0.18393	3.608	3.998	4.26	4.412	4.664	4.85	5.147	5.796	6.602	7.119	7.511	8.165	8.646	9.701	12.133
986	-0.7441	5.7956	0.18394	3.608	3.997	4.26	4.412	4.664	4.849	5.147	5.796	6.601	7.118	7.51	8.165	8.646	9.701	12.134
987	-0.7445	5.7951	0.18396	3.607	3.997	4.26	4.411	4.664	4.849	5.147	5.795	6.601	7.118	7.51	8.165	8.646	9.702	12.136
988	-0.7449	5.7946	0.18397	3.607	3.997	4.259	4.411	4.663	4.848	5.146	5.795	6.6	7.118	7.51	8.165	8.646	9.702	12.137
989	-0.7452	5.7942	0.18398	3.607	3.996	4.259	4.41	4.663	4.848	5.146	5.794	6.6	7.117	7.509	8.164	8.646	9.702	12.138
990	-0.7456	5.7937	0.18399	3.607	3.996	4.259	4.41	4.663	4.848	5.145	5.794	6.599	7.117	7.509	8.164	8.645	9.702	12.14
991	-0.746	5.7933	0.184	3.606	3.996	4.258	4.41	4.662	4.847	5.145	5.793	6.599	7.116	7.509	8.164	8.645	9.702	12.141
992	-0.7463	5.7928	0.18401	3.606	3.995	4.258	4.409	4.662	4.847	5.144	5.793	6.599	7.116	7.508	8.164	8.645	9.702	12.142
993	-0.7467	5.7923	0.18403	3.606	3.995	4.257	4.409	4.661	4.846	5.144	5.792	6.598	7.116	7.508	8.163	8.645	9.702	12.144
994	-0.7471	5.7919	0.18404	3.606	3.995	4.257	4.409	4.661	4.846	5.144	5.792	6.598	7.115	7.508	8.163	8.645	9.703	12.145
995	-0.7475	5.7914	0.18405	3.605	3.994	4.257	4.408	4.661	4.845	5.143	5.791	6.597	7.115	7.507	8.163	8.645	9.703	12.146
996	-0.7478	5.7909	0.18406	3.605	3.994	4.256	4.408	4.66	4.845	5.143	5.791	6.597	7.114	7.507	8.163	8.644	9.703	12.147
997	-0.7482	5.7905	0.18407	3.605	3.994	4.256	4.408	4.66	4.845	5.142	5.791	6.596	7.114	7.506	8.162	8.644	9.703	12.149
998	-0.7486	5.79	0.18408	3.605	3.994	4.256	4.407	4.659	4.844	5.142	5.79	6.596	7.114	7.506	8.162	8.644	9.703	12.15
999	-0.7489	5.7896	0.18409	3.604	3.993	4.255	4.407	4.659	4.844	5.141	5.79	6.596	7.113	7.506	8.162	8.644	9.703	12.151
1000	-0.7493	5.7891	0.18411	3.604	3.993	4.255	4.406	4.659	4.843	5.141	5.789	6.595	7.113	7.505	8.162	8.644	9.704	12.153
1001	-0.7497	5.7886	0.18412	3.604	3.993	4.255	4.406	4.658	4.843	5.14	5.789	6.595	7.112	7.505	8.161	8.644	9.704	12.154
1002	-0.75	5.7882	0.18413	3.604	3.992	4.254	4.406	4.658	4.843	5.14	5.788	6.594	7.112	7.505	8.161	8.644	9.704	12.155
1003	-0.7504	5.7877	0.18414	3.603	3.992	4.254	4.405	4.657	4.842	5.14	5.788	6.594	7.111	7.504	8.161	8.643	9.704	12.156
1004	-0.7508	5.7872	0.18415	3.603	3.992	4.254	4.405	4.657	4.842	5.139	5.787	6.593	7.111	7.504	8.16	8.643	9.704	12.157
1005	-0.7511	5.7868	0.18416	3.603	3.991	4.253	4.405	4.657	4.841	5.139	5.787	6.593	7.111	7.503	8.16	8.643	9.704	12.158
1006	-0.7515	5.7863	0.18417	3.603	3.991	4.253	4.404	4.656	4.841	5.138	5.786	6.592	7.11	7.503	8.16	8.643	9.704	12.16
1007	-0.7519	5.7858	0.18419	3.602	3.991	4.253	4.404	4.656	4.841	5.138	5.786	6.592	7.11	7.503	8.16	8.643	9.705	12.162
1008	-0.7522	5.7854	0.1842	3.602	3.99	4.252	4.403	4.655	4.84	5.137	5.785	6.591	7.109	7.502	8.16	8.643	9.705	12.163
1009	-0.7526	5.7849	0.18421	3.602	3.99	4.252	4.403	4.655	4.84	5.137	5.785	6.591	7.109	7.502	8.159	8.642	9.705	12.164
1010	-0.753	5.7844	0.18422	3.602	3.99	4.252	4.403	4.655	4.839	5.137	5.784	6.59	7.109	7.502	8.159	8.642	9.705	12.165
1011	-0.7533	5.784	0.18423	3.601	3.99	4.251	4.402	4.654	4.839	5.136	5.784	6.59	7.108	7.501	8.159	8.642	9.705	12.166
1012	-0.7537	5.7835	0.18424	3.601	3.989	4.251	4.402	4.654	4.839	5.136	5.784	6.59	7.108	7.501	8.158	8.642	9.705	12.167
1013	-0.7541	5.783	0.18425	3.601	3.989	4.251	4.402	4.653	4.838	5.135	5.783	6.589	7.107	7.5	8.158	8.642	9.705	12.169
1014	-0.7544	5.7825	0.18427	3.601	3.989	4.25	4.401	4.653	4.838	5.135	5.783	6.589	7.107	7.5	8.158	8.642	9.705	12.17
1015	-0.7548	5.7821	0.18428	3.6	3.988	4.25	4.401	4.653	4.837	5.134	5.782	6.588	7.107	7.5	8.158	8.641	9.706	12.172
1016	-0.7552	5.7816	0.18429	3.6	3.988	4.25	4.401	4.652	4.837	5.134	5.782	6.588	7.106	7.499	8.157	8.641	9.706	12.173
1017	-0.7555	5.7811	0.1843	3.6	3.988	4.249	4.4	4.652	4.836	5.133	5.781	6.587	7.106	7.499	8.157	8.641	9.706	12.174
1018	-0.7559	5.7807	0.18431	3.6	3.987	4.249	4.4	4.652	4.836	5.133	5.781	6.587	7.105	7.499	8.157	8.641	9.706	12.175
1019	-0.7562	5.7802	0.18432	3.599	3.987	4.248	4.399	4.651	4.836	5.133	5.78	6.586	7.105	7.498	8.156	8.641	9.706	12.176
1020	-0.7566	5.7797	0.18433	3.599	3.987	4.248	4.399	4.651	4.835	5.132	5.78	6.586	7.104	7.498	8.156	8.64	9.706	12.177
1021	-0.757	5.7793	0.18435	3.599	3.986	4.248	4.399	4.65	4.835	5.132	5.779	6.586	7.104	7.498	8.156	8.641	9.707	12.179
1022	-0.7573	5.7788	0.18436	3.599	3.986	4.247	4.398	4.65	4.834	5.131	5.779	6.585	7.104	7.497	8.156	8.64	9.707	12.18
1023	-0.7577	5.7783	0.18437	3.598	3.986	4.247	4.398	4.649	4.834	5.131	5.778	6.585	7.103	7.497	8.155	8.64	9.707	12.182
1024	-0.7581	5.7778	0.18438	3.598	3.985	4.247	4.398	4.649	4.833	5.13	5.778	6.584	7.103	7.496	8.155	8.64	9.707	12.183
1025	-0.7584	5.7774	0.18439	3.598	3.985	4.246	4.397	4.649	4.833	5.13	5.777	6.584	7.102	7.496	8.155	8.64	9.707	12.184
1026	-0.7588	5.7769	0.1844	3.598	3.985	4.246	4.397	4.648	4.833	5.13	5.777	6.583	7.102	7.496	8.155	8.639	9.707	12.185
1027	-0.7592	5.7764	0.18441	3.597	3.985	4.246	4.396	4.648	4.832	5.129	5.776	6.583	7.101	7.495	8.154	8.639	9.707	12.186
1028	-0.7595	5.7759	0.18443	3.597	3.984	4.245	4.396	4.647	4.832	5.129	5.776	6.582	7.101	7.495	8.154	8.639	9.707	12.188
1029	-0.7599	5.7755	0.18444	3.597	3.984	4.245	4.396	4.647	4.831	5.128	5.776	6.582	7.101	7.494	8.154	8.639	9.708	12.189
1030	-0.7603	5.775	0.18445	3.597	3.984	4.245	4.395	4.647	4.831	5.128	5.775	6.581	7.1	7.494	8.154	8.639	9.708	12.191
1031	-0.7606	5.7745	0.18446	3.596	3.983	4.244	4.395	4.646	4.831	5.127	5.775	6.581	7.1	7.494	8.153	8.639	9.708	12.191
1032	-0.761	5.774	0.18447	3.596	3.983	4.244	4.395	4.646	4.83	5.127	5.774	6.58	7.099	7.493	8.153	8.638	9.708	12.193
1033	-0.7613	5.7736	0.18448	3.596	3.983	4.244	4.394	4.646	4.83	5.126	5.774	6.58	7.099	7.493	8.153	8.638	9.708	12.194
1034	-0.7617	5.7731	0.18449	3.596	3.982	4.243	4.394	4.645	4.829	5.126	5.773	6.579	7.098	7.492	8.152	8.638	9.708	12.195
1035	-0.7621	5.7726	0.1845	3.595	3.982	4.243	4.393	4.645	4.829	5.126	5.773	6.579	7.098	7.492	8.152	8.638	9.708	12.196
1036	-0.7624	5.7721	0.18452	3.595	3.982	4.242	4.393	4.644	4.828	5.125	5.772	6.578	7.098	7.492	8.152	8.638	9.708	12.198
1037	-0.7628	5.7717	0.18453	3.595	3.981	4.242	4.393	4.644	4.828	5.125	5.772	6.578	7.097	7.491	8.152	8.638	9.709	12.199
1038	-0.7632	5.7712	0.18454	3.595	3.981	4.242	4.392	4.643	4.828	5.124	5.771	6.578	7.097	7.491	8.151	8.637	9.709	12.201
1039	-0.7635	5.7707	0.18455	3.594	3.981	4.241	4.392	4.643	4.827	5.124	5.771	6.577	7.096	7.491	8.151	8.637	9.709	12.202
1040	-0.7639	5.7702	0.18456	3.594	3.98	4.241	4.392	4.643	4.827	5.123	5.77	6.577	7.096	7.49	8.151	8.637	9.709	12.203
1041	-0.7642	5.7697	0.18457	3.594	3.98	4.241	4.391	4.642	4.826	5.123	5.77	6.576	7.095	7.49	8.15	8.637	9.709	12.204
1042	-0.7646	5.7693	0.18458	3.594	3.98	4.24	4.391	4.642	4.826	5.122	5.769	6.576	7.095	7.489	8.15	8.637	9.709	12.205
1043	-0.765	5.7688	0.18459	3.593	3.979	4.24	4.391	4.641	4.826	5.122	5.769	6.575	7.094	7.489	8.15	8.636	9.709	12.206
1044	-0.7653	5.7683	0.18461	3.593	3.979	4.24	4.39	4.641	4.825	5.121	5.768	6.575	7.094	7.489	8.149	8.636	9.709	12.208
1045	-0.7657	5.7678	0.18462	3.593	3.979	4.239	4.39	4.641	4.825	5.121	5.768	6.574	7.094	7.488	8.149	8.636	9.709	12.209
1046	-0.7661	5.7673	0.18463	3.593	3.978	4.239	4.389	4.64	4.824	5.121	5.767	6.574	7.093	7.488	8.149	8.636	9.709	12.211
1047	-0.7664	5.7669	0.18464	3.592	3.978	4.239	4.389	4.64	4.824	5.12	5.767	6.573	7.093	7.487	8.149	8.636	9.71	12.212
1048	-0.7668	5.7664	0.18465	3.592	3.978	4.238	4.389	4.639	4.823	5.12	5.766	6.573	7.092	7.487	8.148	8.635	9.71	12.213
1049	-0.7671	5.7659	0.18466	3.592	3.978	4.238	4.388	4.639	4.823	5.119	5.766	6.572	7.092	7.487	8.148	8.635	9.71	12.214
1050	-0.7675	5.7654	0.18467	3.592	3.977	4.237	4.388	4.639	4.823	5.119	5.765	6.572	7.091	7.486	8.148	8.635	9.71	12.215
1051	-0.7679	5.7649	0.18469	3.591	3.977	4.237	4.387	4.638	4.822	5.118	5.765	6.571	7.091	7.486	8.147	8.635	9.71	12.217
1052	-0.7682	5.7644	0.1847	3.591	3.976	4.237	4.387	4.638	4.822	5.118	5.764	6.571	7.091	7.485	8.147	8.635	9.71	12.218
1053	-0.7686	5.764	0.18471	3.591	3.976	4.236	4.387	4.637	4.821	5.117	5.764	6.571	7.09	7.485	8.147	8.635	9.71	12.219
1054	-0.7689	5.7635	0.18472	3.59	3.976	4.236	4.386	4.637	4.821	5.117	5.764	6.57	7.09	7.485	8.147	8.634	9.71	12.22
1055	-0.7693	5.763	0.18473	3.59	3.976	4.236	4.386	4.637	4.82	5.117	5.763	6.57	7.089	7.484	8.146	8.634	9.71	12.222
1056	-0.7697	5.7625	0.18474	3.59	3.975	4.235	4.386	4.636	4.82	5.116	5.763	6.569	7.089	7.484	8.146	8.634	9.711	12.223
1057	-0.77	5.762	0.18475	3.59	3.975	4.235	4.385	4.636	4.819	5.116	5.762	6.569	7.088	7.483	8.146	8.634	9.711	12.224
1058	-0.7704	5.7615	0.18476	3.589	3.975	4.235	4.385	4.635	4.819	5.115	5.762	6.568	7.088	7.483	8.145	8.633	9.711	12.225
1059	-0.7708	5.761	0.18477	3.589	3.974	4.234	4.384	4.635	4.819	5.115	5.761	6.568	7.087	7.482	8.145	8.633	9.711	12.226
1060	-0.7711	5.7606	0.18479	3.589	3.974	4.234	4.384	4.635	4.818	5.114	5.761	6.567	7.087	7.482	8.145	8.633	9.711	12.228
1061	-0.7715	5.7601	0.1848	3.589	3.974	4.234	4.384	4.634	4.818	5.114	5.76	6.567	7.087	7.482	8.145	8.633	9.711	12.23
1062	-0.7718	5.7596	0.18481	3.588	3.973	4.233	4.383	4.634	4.817	5.113	5.76	6.566	7.086	7.481	8.144	8.633	9.711	12.23
1063	-0.7722	5.7591	0.18482	3.588	3.973	4.233	4.383	4.633	4.817	5.113	5.759	6.566	7.086	7.481	8.144	8.633	9.711	12.232
1064	-0.7726	5.7586	0.18483	3.588	3.973	4.232	4.383	4.633	4.816	5.112	5.759	6.565	7.085	7.481	8.144	8.632	9.711	12.233
1065	-0.7729	5.7581	0.18484	3.588	3.972	4.232	4.382	4.632	4.816	5.112	5.758	6.565	7.085	7.48	8.143	8.632	9.711	12.234
1066	-0.7733	5.7576	0.18485	3.587	3.972	4.232	4.382	4.632	4.816	5.111	5.758	6.564	7.084	7.48	8.143	8.632	9.712	12.235
1067	-0.7736	5.7572	0.18486	3.587	3.972	4.231	4.381	4.632	4.815	5.111	5.757	6.564	7.084	7.479	8.143	8.632	9.712	12.236
1068	-0.774	5.7567	0.18488	3.587	3.971	4.231	4.381	4.631	4.815	5.111	5.757	6.563	7.084	7.479	8.142	8.632	9.712	12.238
1069	-0.7743	5.7562	0.18489	3.587	3.971	4.231	4.381	4.631	4.814	5.11	5.756	6.563	7.083	7.479	8.142	8.631	9.712	12.239
1070	-0.7747	5.7557	0.1849	3.586	3.971	4.23	4.38	4.63	4.814	5.11	5.756	6.562	7.083	7.478	8.142	8.631	9.712	12.241
1071	-0.7751	5.7552	0.18491	3.586	3.97	4.23	4.38	4.63	4.813	5.109	5.755	6.562	7.082	7.478	8.141	8.631	9.712	12.242
1072	-0.7754	5.7547	0.18492	3.586	3.97	4.23	4.379	4.63	4.813	5.109	5.755	6.561	7.082	7.477	8.141	8.631	9.712	12.243
1073	-0.7758	5.7542	0.18493	3.586	3.97	4.229	4.379	4.629	4.813	5.108	5.754	6.561	7.081	7.477	8.141	8.63	9.712	12.244
1074	-0.7761	5.7537	0.18494	3.585	3.969	4.229	4.379	4.629	4.812	5.108	5.754	6.56	7.081	7.476	8.14	8.63	9.712	12.245
1075	-0.7765	5.7532	0.18495	3.585	3.969	4.228	4.378	4.628	4.812	5.107	5.753	6.56	7.08	7.476	8.14	8.63	9.712	12.246
1076	-0.7769	5.7527	0.18497	3.585	3.969	4.228	4.378	4.628	4.811	5.107	5.753	6.559	7.08	7.476	8.14	8.63	9.713	12.248
1077	-0.7772	5.7523	0.18498	3.584	3.968	4.228	4.378	4.628	4.811	5.107	5.752	6.559	7.079	7.475	8.14	8.63	9.713	12.25
1078	-0.7776	5.7518	0.18499	3.584	3.968	4.227	4.377	4.627	4.81	5.106	5.752	6.559	7.079	7.475	8.139	8.63	9.713	12.251
1079	-0.7779	5.7513	0.185	3.584	3.968	4.227	4.377	4.627	4.81	5.106	5.751	6.558	7.079	7.475	8.139	8.629	9.713	12.252
1080	-0.7783	5.7508	0.18501	3.584	3.967	4.227	4.376	4.626	4.81	5.105	5.751	6.558	7.078	7.474	8.139	8.629	9.713	12.253
1081	-0.7786	5.7503	0.18502	3.583	3.967	4.226	4.376	4.626	4.809	5.105	5.75	6.557	7.078	7.474	8.138	8.629	9.713	12.254
1082	-0.779	5.7498	0.18503	3.583	3.967	4.226	4.376	4.625	4.809	5.104	5.75	6.556	7.077	7.473	8.138	8.629	9.713	12.255
1083	-0.7794	5.7493	0.18504	3.583	3.966	4.226	4.375	4.625	4.808	5.104	5.749	6.556	7.077	7.473	8.138	8.628	9.713	12.257
1084	-0.7797	5.7488	0.18505	3.583	3.966	4.225	4.375	4.625	4.808	5.103	5.749	6.555	7.076	7.472	8.137	8.628	9.713	12.258
1085	-0.7801	5.7483	0.18507	3.582	3.966	4.225	4.374	4.624	4.807	5.103	5.748	6.555	7.076	7.472	8.137	8.628	9.714	12.26
1086	-0.7804	5.7478	0.18508	3.582	3.965	4.224	4.374	4.624	4.807	5.102	5.748	6.555	7.075	7.472	8.137	8.628	9.714	12.261
1087	-0.7808	5.7473	0.18509	3.582	3.965	4.224	4.374	4.623	4.807	5.102	5.747	6.554	7.075	7.471	8.137	8.628	9.714	12.262
1088	-0.7811	5.7468	0.1851	3.582	3.965	4.224	4.373	4.623	4.806	5.101	5.747	6.554	7.074	7.471	8.136	8.627	9.714	12.263
1089	-0.7815	5.7463	0.18511	3.581	3.964	4.223	4.373	4.622	4.806	5.101	5.746	6.553	7.074	7.47	8.136	8.627	9.714	12.264
1090	-0.7819	5.7458	0.18512	3.581	3.964	4.223	4.372	4.622	4.805	5.1	5.746	6.553	7.073	7.47	8.136	8.627	9.714	12.266
1091	-0.7822	5.7453	0.18513	3.581	3.964	4.223	4.372	4.622	4.805	5.1	5.745	6.552	7.073	7.469	8.135	8.627	9.714	12.266
1092	-0.7826	5.7449	0.18514	3.581	3.964	4.222	4.372	4.621	4.804	5.1	5.745	6.552	7.073	7.469	8.135	8.627	9.714	12.268
1093	-0.7829	5.7444	0.18515	3.58	3.963	4.222	4.371	4.621	4.804	5.099	5.744	6.551	7.072	7.469	8.135	8.626	9.714	12.269
1094	-0.7833	5.7439	0.18517	3.58	3.963	4.221	4.371	4.62	4.804	5.099	5.744	6.551	7.072	7.468	8.134	8.626	9.715	12.271
1095	-0.7836	5.7434	0.18518	3.58	3.962	4.221	4.371	4.62	4.803	5.098	5.743	6.55	7.071	7.468	8.134	8.626	9.715	12.272
1096	-0.784	5.7429	0.18519	3.579	3.962	4.221	4.37	4.62	4.803	5.098	5.743	6.55	7.071	7.468	8.134	8.626	9.715	12.273
1097	-0.7844	5.7424	0.1852	3.579	3.962	4.22	4.37	4.619	4.802	5.097	5.742	6.549	7.07	7.467	8.133	8.626	9.715	12.275
1098	-0.7847	5.7419	0.18521	3.579	3.962	4.22	4.369	4.619	4.802	5.097	5.742	6.549	7.07	7.467	8.133	8.625	9.715	12.276
1099	-0.7851	5.7414	0.18522	3.579	3.961	4.22	4.369	4.618	4.801	5.096	5.741	6.548	7.069	7.466	8.133	8.625	9.715	12.277
1100	-0.7854	5.7409	0.18523	3.578	3.961	4.219	4.369	4.618	4.801	5.096	5.741	6.548	7.069	7.466	8.132	8.625	9.715	12.278
1101	-0.7858	5.7404	0.18524	3.578	3.961	4.219	4.368	4.618	4.8	5.095	5.74	6.547	7.068	7.465	8.132	8.625	9.715	12.279
1102	-0.7861	5.7399	0.18525	3.578	3.96	4.219	4.368	4.617	4.8	5.095	5.74	6.547	7.068	7.465	8.132	8.624	9.715	12.28
1103	-0.7865	5.7394	0.18527	3.578	3.96	4.218	4.367	4.617	4.8	5.094	5.739	6.546	7.068	7.465	8.132	8.624	9.715	12.282
1104	-0.7868	5.7389	0.18528	3.577	3.959	4.218	4.367	4.616	4.799	5.094	5.739	6.546	7.067	7.464	8.131	8.624	9.715	12.283
1105	-0.7872	5.7384	0.18529	3.577	3.959	4.217	4.367	4.616	4.799	5.094	5.738	6.545	7.067	7.464	8.131	8.624	9.715	12.285
1106	-0.7875	5.7379	0.1853	3.577	3.959	4.217	4.366	4.615	4.798	5.093	5.738	6.545	7.066	7.463	8.131	8.624	9.715	12.285
1107	-0.7879	5.7374	0.18531	3.576	3.959	4.217	4.366	4.615	4.798	5.093	5.737	6.544	7.066	7.463	8.13	8.623	9.716	12.287
1108	-0.7883	5.7369	0.18532	3.576	3.958	4.216	4.366	4.615	4.797	5.092	5.737	6.544	7.065	7.462	8.13	8.623	9.716	12.288
1109	-0.7886	5.7364	0.18533	3.576	3.958	4.216	4.365	4.614	4.797	5.092	5.736	6.543	7.065	7.462	8.13	8.623	9.716	12.289
1110	-0.789	5.7359	0.18534	3.576	3.958	4.216	4.365	4.614	4.797	5.091	5.736	6.543	7.064	7.462	8.129	8.623	9.716	12.291
1111	-0.7893	5.7354	0.18535	3.575	3.957	4.215	4.364	4.613	4.796	5.091	5.735	6.542	7.064	7.461	8.129	8.622	9.716	12.292
1112	-0.7897	5.7349	0.18537	3.575	3.957	4.215	4.364	4.613	4.796	5.09	5.735	6.542	7.063	7.461	8.129	8.622	9.716	12.294
1113	-0.79	5.7344	0.18538	3.575	3.956	4.214	4.364	4.612	4.795	5.09	5.734	6.541	7.063	7.46	8.128	8.622	9.716	12.295
1114	-0.7904	5.7339	0.18539	3.575	3.956	4.214	4.363	4.612	4.795	5.089	5.734	6.541	7.063	7.46	8.128	8.622	9.716	12.296
1115	-0.7907	5.7334	0.1854	3.574	3.956	4.214	4.363	4.612	4.794	5.089	5.733	6.54	7.062	7.459	8.128	8.622	9.716	12.297
1116	-0.7911	5.7329	0.18541	3.574	3.956	4.213	4.362	4.611	4.794	5.088	5.733	6.54	7.062	7.459	8.127	8.621	9.716	12.298
1117	-0.7914	5.7324	0.18542	3.574	3.955	4.213	4.362	4.611	4.793	5.088	5.732	6.539	7.061	7.459	8.127	8.621	9.716	12.299
1118	-0.7918	5.7319	0.18543	3.574	3.955	4.213	4.362	4.61	4.793	5.088	5.732	6.539	7.061	7.458	8.127	8.621	9.716	12.301
1119	-0.7921	5.7314	0.18544	3.573	3.955	4.212	4.361	4.61	4.793	5.087	5.731	6.538	7.06	7.458	8.126	8.621	9.716	12.302
1120	-0.7925	5.7309	0.18545	3.573	3.954	4.212	4.361	4.61	4.792	5.087	5.731	6.538	7.06	7.457	8.126	8.62	9.716	12.303
1121	-0.7929	5.7304	0.18546	3.573	3.954	4.212	4.36	4.609	4.792	5.086	5.73	6.537	7.059	7.457	8.126	8.62	9.717	12.304
1122	-0.7932	5.7299	0.18548	3.572	3.954	4.211	4.36	4.609	4.791	5.086	5.73	6.537	7.059	7.457	8.125	8.62	9.717	12.306
1123	-0.7936	5.7294	0.18549	3.572	3.953	4.211	4.36	4.608	4.791	5.085	5.729	6.536	7.058	7.456	8.125	8.62	9.717	12.307
